date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:32:48	460/460	---MCZ	200	added ('OK')	text/plain	etag:cacheable:ac34a38dce262764ed3cd2eb71c25a78	https://theme685-baby-clothing.myshopify.com/robots.txt		(from )
10:32:48	84831/84831	---MCZ	200	added ('OK')	text/html	etag:cacheable:76e3a0b568834f8559a3a6e26a2f7763	https://theme685-baby-clothing.myshopify.com/	C:/My%20Web%20Sites/kid%20sweet/theme685-baby-clothing.myshopify.com/index.html	(from )
10:32:49	823/823	---M--	200	added ('OK')	image/png	date:Wed,%2006%20May%202020%2017:32:46%20GMT	http://cdn.shopify.com/s/files/1/0245/9520/2108/files/fav_32x32.png?v=1558076533	C:/My%20Web%20Sites/kid%20sweet/cdn.shopify.com/s/files/1/0245/9520/2108/files/fav_32x329631.png	(from https://theme685-baby-clothing.myshopify.com/)
10:32:49	146/146	---MC-	302	error ('Found')	text/html	date:Wed,%2006%20May%202020%2017:32:46%20GMT	https://theme685-baby-clothing.myshopify.com/account	C:/My%20Web%20Sites/kid%20sweet/theme685-baby-clothing.myshopify.com/account	(from https://theme685-baby-clothing.myshopify.com/)
10:32:51	57709/57709	---MCZ	200	added ('OK')	text/html	date:Wed,%2006%20May%202020%2017:32:47%20GMT	https://theme685-baby-clothing.myshopify.com/account/login?return_url=%2Faccount	C:/My%20Web%20Sites/kid%20sweet/theme685-baby-clothing.myshopify.com/account/login4236.html	(from https://theme685-baby-clothing.myshopify.com/)
10:32:52	59007/59007	---MCZ	200	added ('OK')	text/html	etag:cacheable:3c12747dd9b644eee1bfb4512a1f2c6e	https://theme685-baby-clothing.myshopify.com/pages/wishlist	C:/My%20Web%20Sites/kid%20sweet/theme685-baby-clothing.myshopify.com/pages/wishlist.html	(from https://theme685-baby-clothing.myshopify.com/)
10:32:52	3015/3015	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2006%20May%202020%2011:00:05%20GMT	http://cdn.shopify.com/s/javascripts/currencies.js	C:/My%20Web%20Sites/kid%20sweet/cdn.shopify.com/s/javascripts/currencies.js	(from https://theme685-baby-clothing.myshopify.com/)
10:32:53	6954/6954	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2011%20Dec%202019%2005:06:21%20GMT	http://cdn.shopify.com/s/files/1/0245/9520/2108/t/2/assets/currency-tools.js?v=5605314120525099720	C:/My%20Web%20Sites/kid%20sweet/cdn.shopify.com/s/files/1/0245/9520/2108/t/2/assets/currency-toolsb419.js	(from https://theme685-baby-clothing.myshopify.com/)
10:32:54	2306/2306	---M--	200	added ('OK')	image/png	date:Wed,%2006%20May%202020%2017:32:51%20GMT	http://cdn.shopify.com/s/files/1/0245/9520/2108/files/logo_170x30_crop_center@2x.png?v=1558086808	C:/My%20Web%20Sites/kid%20sweet/cdn.shopify.com/s/files/1/0245/9520/2108/files/logo_170x30_crop_center@2x6e49.png	(from https://theme685-baby-clothing.myshopify.com/)
10:32:55	81868/81868	---MCZ	200	added ('OK')	text/html	etag:cacheable:02c1974b39a5d9eb11a7a0dfe5d89a0a	https://theme685-baby-clothing.myshopify.com/collections/all	C:/My%20Web%20Sites/kid%20sweet/theme685-baby-clothing.myshopify.com/collections/all.html	(from https://theme685-baby-clothing.myshopify.com/)
10:32:56	57836/57836	---MCZ	200	added ('OK')	text/html	etag:cacheable:926c0552e6fdc32908a0e68f1ac35ba7	https://theme685-baby-clothing.myshopify.com/collections	C:/My%20Web%20Sites/kid%20sweet/theme685-baby-clothing.myshopify.com/collections.html	(from https://theme685-baby-clothing.myshopify.com/)
10:32:57	61910/61910	---MCZ	200	added ('OK')	text/html	etag:cacheable:5a5a38b6852a5442423f54d15e0a3bd8	https://theme685-baby-clothing.myshopify.com/blogs/news	C:/My%20Web%20Sites/kid%20sweet/theme685-baby-clothing.myshopify.com/blogs/news.html	(from https://theme685-baby-clothing.myshopify.com/)
10:32:58	60168/60168	---MCZ	200	added ('OK')	text/html	etag:cacheable:dc614e400e9f912bd7e2e44f4c202ddc	https://theme685-baby-clothing.myshopify.com/pages/about-us	C:/My%20Web%20Sites/kid%20sweet/theme685-baby-clothing.myshopify.com/pages/about-us.html	(from https://theme685-baby-clothing.myshopify.com/)
10:32:59	62680/62680	---MCZ	200	added ('OK')	text/html	etag:cacheable:9283455e34e3ec7eded01b571143639b	https://theme685-baby-clothing.myshopify.com/pages/contact-us	C:/My%20Web%20Sites/kid%20sweet/theme685-baby-clothing.myshopify.com/pages/contact-us.html	(from https://theme685-baby-clothing.myshopify.com/)
10:33:00	67660/67660	---MCZ	200	added ('OK')	text/html	etag:cacheable:e3c899c9e0de4f1fefdcfc373f37c13f	https://theme685-baby-clothing.myshopify.com/pages/faq	C:/My%20Web%20Sites/kid%20sweet/theme685-baby-clothing.myshopify.com/pages/faq.html	(from https://theme685-baby-clothing.myshopify.com/)
10:33:01	27832/27832	---MCZ	200	added ('OK')	text/html	etag:cacheable:3be40b3376f63ae7b8c3eaf5dfd8c964	https://theme685-baby-clothing.myshopify.com/pages/password	C:/My%20Web%20Sites/kid%20sweet/theme685-baby-clothing.myshopify.com/pages/password.html	(from https://theme685-baby-clothing.myshopify.com/)
10:33:02	60315/60315	---MCZ	200	added ('OK')	text/html	etag:cacheable:543eb5d0d80df474aed64d20e7389bea	https://theme685-baby-clothing.myshopify.com/pages/privacy-policy	C:/My%20Web%20Sites/kid%20sweet/theme685-baby-clothing.myshopify.com/pages/privacy-policy.html	(from https://theme685-baby-clothing.myshopify.com/)
10:33:03	60805/60805	---MCZ	200	added ('OK')	text/html	etag:cacheable:453954cc57dee800d61032161eb71fde	https://theme685-baby-clothing.myshopify.com/pages/services	C:/My%20Web%20Sites/kid%20sweet/theme685-baby-clothing.myshopify.com/pages/services.html	(from https://theme685-baby-clothing.myshopify.com/)
10:33:05	82557/82557	---MCZ	200	added ('OK')	text/html	etag:cacheable:cbc6c9f319658db2494c9810a06c411e	https://theme685-baby-clothing.myshopify.com/collections/sale	C:/My%20Web%20Sites/kid%20sweet/theme685-baby-clothing.myshopify.com/collections/sale.html	(from https://theme685-baby-clothing.myshopify.com/)
10:33:06	82635/82635	---MCZ	200	added ('OK')	text/html	etag:cacheable:239caa3e4fe562d056d26678d2048273	https://theme685-baby-clothing.myshopify.com/collections/basics	C:/My%20Web%20Sites/kid%20sweet/theme685-baby-clothing.myshopify.com/collections/basics.html	(from https://theme685-baby-clothing.myshopify.com/)
10:33:07	82996/82996	---MCZ	200	added ('OK')	text/html	etag:cacheable:4e773ad5d48741d00cd6a8525fe10b76	https://theme685-baby-clothing.myshopify.com/collections/jackets	C:/My%20Web%20Sites/kid%20sweet/theme685-baby-clothing.myshopify.com/collections/jackets.html	(from https://theme685-baby-clothing.myshopify.com/)
10:33:09	82948/82948	---MCZ	200	added ('OK')	text/html	etag:cacheable:ad118f5108ddaf806cbd1a9fee3887c1	https://theme685-baby-clothing.myshopify.com/collections/jogging	C:/My%20Web%20Sites/kid%20sweet/theme685-baby-clothing.myshopify.com/collections/jogging.html	(from https://theme685-baby-clothing.myshopify.com/)
10:33:10	83303/83303	---MCZ	200	added ('OK')	text/html	etag:cacheable:bda200d98a2e3139bc01895164121842	https://theme685-baby-clothing.myshopify.com/collections/sale-1	C:/My%20Web%20Sites/kid%20sweet/theme685-baby-clothing.myshopify.com/collections/sale-1.html	(from https://theme685-baby-clothing.myshopify.com/)
10:33:10	236294/236294	---M--	200	added ('OK')	image/gif	date:Wed,%2006%20May%202020%2004:59:13%20GMT	http://cdn.shopify.com/s/files/1/0245/9520/2108/t/2/assets/shopify_logo.gif?v=12415398779637264056	C:/My%20Web%20Sites/kid%20sweet/cdn.shopify.com/s/files/1/0245/9520/2108/t/2/assets/shopify_logo4e43.gif	(from https://theme685-baby-clothing.myshopify.com/)
10:33:12	54180/54180	---M--	200	added ('OK')	image/png	date:Wed,%2006%20May%202020%2017:33:00%20GMT	http://cdn.shopify.com/s/files/1/0245/9520/2108/files/4_255x180_crop_center.png?v=1558360356	C:/My%20Web%20Sites/kid%20sweet/cdn.shopify.com/s/files/1/0245/9520/2108/files/4_255x180_crop_centerfe5b.png	(from https://theme685-baby-clothing.myshopify.com/)
10:33:12	82818/82818	---MCZ	200	added ('OK')	text/html	etag:cacheable:dc3925545cf6e3a2f3b86296161a50fa	https://theme685-baby-clothing.myshopify.com/collections/shoes	C:/My%20Web%20Sites/kid%20sweet/theme685-baby-clothing.myshopify.com/collections/shoes.html	(from https://theme685-baby-clothing.myshopify.com/)
10:33:14	34410/34410	---M--	200	added ('OK')	image/png	date:Wed,%2006%20May%202020%2017:33:07%20GMT	http://cdn.shopify.com/s/files/1/0245/9520/2108/files/3_255x180_crop_center.png?v=1558360354	C:/My%20Web%20Sites/kid%20sweet/cdn.shopify.com/s/files/1/0245/9520/2108/files/3_255x180_crop_center2fcf.png	(from https://theme685-baby-clothing.myshopify.com/)
10:33:14	43363/43363	---M--	200	added ('OK')	image/png	date:Wed,%2006%20May%202020%2017:33:06%20GMT	http://cdn.shopify.com/s/files/1/0245/9520/2108/files/1_255x180_crop_center.png?v=1558360351	C:/My%20Web%20Sites/kid%20sweet/cdn.shopify.com/s/files/1/0245/9520/2108/files/1_255x180_crop_centercbf2.png	(from https://theme685-baby-clothing.myshopify.com/)
10:33:15	82922/82922	---MCZ	200	added ('OK')	text/html	etag:cacheable:dd69740fc0a6c6ea0f742798e556d5d3	https://theme685-baby-clothing.myshopify.com/collections/t-shirts	C:/My%20Web%20Sites/kid%20sweet/theme685-baby-clothing.myshopify.com/collections/t-shirts.html	(from https://theme685-baby-clothing.myshopify.com/)
10:33:19	38865/38865	---M--	200	added ('OK')	image/png	date:Wed,%2006%20May%202020%2017:33:12%20GMT	http://cdn.shopify.com/s/files/1/0245/9520/2108/files/2_255x180_crop_center.png?v=1558360352	C:/My%20Web%20Sites/kid%20sweet/cdn.shopify.com/s/files/1/0245/9520/2108/files/2_255x180_crop_centere305.png	(from https://theme685-baby-clothing.myshopify.com/)
10:33:22	37409/37409	---M--	200	added ('OK')	image/png	date:Wed,%2006%20May%202020%2017:33:14%20GMT	http://cdn.shopify.com/s/files/1/0245/9520/2108/files/6_255x180_crop_center.png?v=1558360396	C:/My%20Web%20Sites/kid%20sweet/cdn.shopify.com/s/files/1/0245/9520/2108/files/6_255x180_crop_center1450.png	(from https://theme685-baby-clothing.myshopify.com/)
10:33:25	47490/47490	---M--	200	added ('OK')	image/png	date:Wed,%2006%20May%202020%2017:33:14%20GMT	http://cdn.shopify.com/s/files/1/0245/9520/2108/files/7_255x180_crop_center.png?v=1558360398	C:/My%20Web%20Sites/kid%20sweet/cdn.shopify.com/s/files/1/0245/9520/2108/files/7_255x180_crop_center4088.png	(from https://theme685-baby-clothing.myshopify.com/)
10:33:25	14893/14893	---M--	200	added ('OK')	image/jpeg	date:Mon,%2027%20Apr%202020%2022:20:07%20GMT	http://cdn.shopify.com/s/files/1/0245/9520/2108/articles/amelia-keller-517180-unsplash_350x308_crop_center.jpg?v=1558013221	C:/My%20Web%20Sites/kid%20sweet/cdn.shopify.com/s/files/1/0245/9520/2108/articles/amelia-keller-517180-unsplash_350x308_crop_center37f0.jpg	(from https://theme685-baby-clothing.myshopify.com/)
10:33:26	74364/74364	---M--	200	added ('OK')	image/png	date:Wed,%2006%20May%202020%2017:33:13%20GMT	http://cdn.shopify.com/s/files/1/0245/9520/2108/files/5_255x180_crop_center.png?v=1558360395	C:/My%20Web%20Sites/kid%20sweet/cdn.shopify.com/s/files/1/0245/9520/2108/files/5_255x180_crop_center192f.png	(from https://theme685-baby-clothing.myshopify.com/)
10:33:26	53398/53398	---M--	200	added ('OK')	image/png	date:Wed,%2006%20May%202020%2017:33:16%20GMT	http://cdn.shopify.com/s/files/1/0245/9520/2108/files/8_255x180_crop_center.png?v=1558360400	C:/My%20Web%20Sites/kid%20sweet/cdn.shopify.com/s/files/1/0245/9520/2108/files/8_255x180_crop_centerb544.png	(from https://theme685-baby-clothing.myshopify.com/)
10:33:27	61659/61659	---MCZ	200	added ('OK')	text/html	etag:cacheable:822d705be20c05320335ad2b7647f634	https://theme685-baby-clothing.myshopify.com/blogs/news/people-like-being-attractive-and-fashion-designers-know-it-quite-well	C:/My%20Web%20Sites/kid%20sweet/theme685-baby-clothing.myshopify.com/blogs/news/people-like-being-attractive-and-fashion-designers-know-it-quite-well.html	(from https://theme685-baby-clothing.myshopify.com/)
10:33:28	23985/23985	---M--	200	added ('OK')	image/jpeg	date:Mon,%2027%20Apr%202020%2022:20:07%20GMT	http://cdn.shopify.com/s/files/1/0245/9520/2108/articles/sai-de-silva-41032-unsplash_350x308_crop_center.jpg?v=1558013230	C:/My%20Web%20Sites/kid%20sweet/cdn.shopify.com/s/files/1/0245/9520/2108/articles/sai-de-silva-41032-unsplash_350x308_crop_center67e1.jpg	(from https://theme685-baby-clothing.myshopify.com/)
10:33:30	60860/60860	---MCZ	200	added ('OK')	text/html	etag:cacheable:600f5659f6c70d6cd6c6d1ca5d9addc4	https://theme685-baby-clothing.myshopify.com/blogs/news/clothing-stores-seem-to-be-one-of-the-most-popular-places-of-all-times	C:/My%20Web%20Sites/kid%20sweet/theme685-baby-clothing.myshopify.com/blogs/news/clothing-stores-seem-to-be-one-of-the-most-popular-places-of-all-times.html	(from https://theme685-baby-clothing.myshopify.com/)
10:33:30	18869/18869	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20May%202020%2017:33:26%20GMT	http://cdn.shopify.com/s/files/1/0245/9520/2108/articles/kevin-gent-437469-unsplash_350x308_crop_center.jpg?v=1558013236	C:/My%20Web%20Sites/kid%20sweet/cdn.shopify.com/s/files/1/0245/9520/2108/articles/kevin-gent-437469-unsplash_350x308_crop_center2d04.jpg	(from https://theme685-baby-clothing.myshopify.com/)
10:33:30	60822/60822	---MCZ	200	added ('OK')	text/html	etag:cacheable:9e690e0d7dc042ba1faef4af1edd278f	https://theme685-baby-clothing.myshopify.com/blogs/news/times-change-and-bring-these-changes-in-all-spheres-of-life	C:/My%20Web%20Sites/kid%20sweet/theme685-baby-clothing.myshopify.com/blogs/news/times-change-and-bring-these-changes-in-all-spheres-of-life.html	(from https://theme685-baby-clothing.myshopify.com/)
10:33:31	3093/3093	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Apr%202020%2010:22:27%20GMT	http://cdn.shopify.com/s/files/1/0245/9520/2108/products/contrast_dress_1_255x.jpg?v=1558440886	C:/My%20Web%20Sites/kid%20sweet/cdn.shopify.com/s/files/1/0245/9520/2108/products/contrast_dress_1_255xa156.jpg	(from https://theme685-baby-clothing.myshopify.com/)
10:33:32	71062/71062	---MCZ	200	added ('OK')	text/html	etag:cacheable:f91c4d7bb7cbe361b496868d8e12a0a4	https://theme685-baby-clothing.myshopify.com/products/contrast_dress	C:/My%20Web%20Sites/kid%20sweet/theme685-baby-clothing.myshopify.com/products/contrast_dress.html	(from https://theme685-baby-clothing.myshopify.com/)
10:33:32	3556/3556	---M--	200	added ('OK')	image/jpeg	date:Mon,%2027%20Apr%202020%2022:20:07%20GMT	http://cdn.shopify.com/s/files/1/0245/9520/2108/products/plush_trousers_1_33c95fdf-ad4e-4080-9ef5-1ac798369a42_255x.jpg?v=1558008618	C:/My%20Web%20Sites/kid%20sweet/cdn.shopify.com/s/files/1/0245/9520/2108/products/plush_trousers_1_33c95fdf-ad4e-4080-9ef5-1ac798369a42_255xaa9b.jpg	(from https://theme685-baby-clothing.myshopify.com/)
10:33:33	73817/73817	---MCZ	200	added ('OK')	text/html	etag:cacheable:d323706ae1befca9ffbf6f3bf26cad86	https://theme685-baby-clothing.myshopify.com/products/plush_trousers	C:/My%20Web%20Sites/kid%20sweet/theme685-baby-clothing.myshopify.com/products/plush_trousers.html	(from https://theme685-baby-clothing.myshopify.com/)
10:33:34	2885/2885	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Apr%202020%2002:28:15%20GMT	http://cdn.shopify.com/s/files/1/0245/9520/2108/products/lined_jogging_trousers_1_eaadc2f3-9977-483f-8519-2768bf218d0d_255x.jpg?v=1558008062	C:/My%20Web%20Sites/kid%20sweet/cdn.shopify.com/s/files/1/0245/9520/2108/products/lined_jogging_trousers_1_eaadc2f3-9977-483f-8519-2768bf218d0d_255x4077.jpg	(from https://theme685-baby-clothing.myshopify.com/)
10:33:34	73771/73771	---MCZ	200	added ('OK')	text/html	etag:cacheable:af26e1d1b6f9562b8e177c35c6ba31f6	https://theme685-baby-clothing.myshopify.com/products/lined_jogging_trousers	C:/My%20Web%20Sites/kid%20sweet/theme685-baby-clothing.myshopify.com/products/lined_jogging_trousers.html	(from https://theme685-baby-clothing.myshopify.com/)
10:33:36	75608/75608	---MCZ	200	added ('OK')	text/html	etag:cacheable:52823c06085aec5d1f7a018fd02f1705	https://theme685-baby-clothing.myshopify.com/products/contrast_embroidered_top	C:/My%20Web%20Sites/kid%20sweet/theme685-baby-clothing.myshopify.com/products/contrast_embroidered_top.html	(from https://theme685-baby-clothing.myshopify.com/)
10:33:36	3505/3505	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20May%202020%2017:33:32%20GMT	http://cdn.shopify.com/s/files/1/0245/9520/2108/products/contrast_embroidered_top_1_38838c44-aa05-434a-b2a8-c53679884272_255x.jpg?v=1558440842	C:/My%20Web%20Sites/kid%20sweet/cdn.shopify.com/s/files/1/0245/9520/2108/products/contrast_embroidered_top_1_38838c44-aa05-434a-b2a8-c53679884272_255x9ebc.jpg	(from https://theme685-baby-clothing.myshopify.com/)
10:33:38	53102/53102	---MCZ	200	added ('OK')	text/html	etag:cacheable:3fbef20519e2a0aa4c3713f4430d4c55	https://theme685-baby-clothing.myshopify.com/cart	C:/My%20Web%20Sites/kid%20sweet/theme685-baby-clothing.myshopify.com/cart.html	(from https://theme685-baby-clothing.myshopify.com/)
10:33:41	81280/81280	---MCZ	200	added ('OK')	text/html	etag:cacheable:83bf8bf522199cd82bead4dd42ecbea5	https://theme685-baby-clothing.myshopify.com/collections/sale/products/contrast_dress	C:/My%20Web%20Sites/kid%20sweet/theme685-baby-clothing.myshopify.com/collections/sale/products/contrast_dress.html	(from https://theme685-baby-clothing.myshopify.com/)
10:33:42	5461/5461	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20May%202020%2017:33:38%20GMT	http://cdn.shopify.com/s/files/1/0245/9520/2108/products/contrast_dress_1_370x370_crop_top.jpg?v=1558440886	C:/My%20Web%20Sites/kid%20sweet/cdn.shopify.com/s/files/1/0245/9520/2108/products/contrast_dress_1_370x370_crop_topa156.jpg	(from https://theme685-baby-clothing.myshopify.com/)
10:33:43	5035/5035	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Apr%202020%2002:28:16%20GMT	http://cdn.shopify.com/s/files/1/0245/9520/2108/products/contrast_dress_3_370x370_crop_top.jpg?v=1558440886	C:/My%20Web%20Sites/kid%20sweet/cdn.shopify.com/s/files/1/0245/9520/2108/products/contrast_dress_3_370x370_crop_topa156.jpg	(from https://theme685-baby-clothing.myshopify.com/)
10:33:44	83933/83933	---MCZ	200	added ('OK')	text/html	etag:cacheable:44052a84180a52921609ccfbca983887	https://theme685-baby-clothing.myshopify.com/collections/sale/products/plush_trousers	C:/My%20Web%20Sites/kid%20sweet/theme685-baby-clothing.myshopify.com/collections/sale/products/plush_trousers.html	(from https://theme685-baby-clothing.myshopify.com/)
10:33:46	7216/7216	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20May%202020%2017:33:41%20GMT	http://cdn.shopify.com/s/files/1/0245/9520/2108/products/plush_trousers_1_33c95fdf-ad4e-4080-9ef5-1ac798369a42_370x370_crop_top.jpg?v=1558008618	C:/My%20Web%20Sites/kid%20sweet/cdn.shopify.com/s/files/1/0245/9520/2108/products/plush_trousers_1_33c95fdf-ad4e-4080-9ef5-1ac798369a42_370x370_crop_topaa9b.jpg	(from https://theme685-baby-clothing.myshopify.com/)
10:33:47	7187/7187	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20May%202020%2017:33:43%20GMT	http://cdn.shopify.com/s/files/1/0245/9520/2108/products/plush_trousers_2_7ebde34f-c0d2-4a46-b5db-b5e64fde6286_370x370_crop_top.jpg?v=1558008618	C:/My%20Web%20Sites/kid%20sweet/cdn.shopify.com/s/files/1/0245/9520/2108/products/plush_trousers_2_7ebde34f-c0d2-4a46-b5db-b5e64fde6286_370x370_crop_topaa9b.jpg	(from https://theme685-baby-clothing.myshopify.com/)
10:33:48	83800/83800	---MCZ	200	added ('OK')	text/html	etag:cacheable:48e9800fbe39283fd4c24e75802706f4	https://theme685-baby-clothing.myshopify.com/collections/sale/products/lined_jogging_trousers	C:/My%20Web%20Sites/kid%20sweet/theme685-baby-clothing.myshopify.com/collections/sale/products/lined_jogging_trousers.html	(from https://theme685-baby-clothing.myshopify.com/)
10:33:48	5274/5274	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Apr%202020%2002:28:16%20GMT	http://cdn.shopify.com/s/files/1/0245/9520/2108/products/lined_jogging_trousers_1_eaadc2f3-9977-483f-8519-2768bf218d0d_370x370_crop_top.jpg?v=1558008062	C:/My%20Web%20Sites/kid%20sweet/cdn.shopify.com/s/files/1/0245/9520/2108/products/lined_jogging_trousers_1_eaadc2f3-9977-483f-8519-2768bf218d0d_370x370_crop_top4077.jpg	(from https://theme685-baby-clothing.myshopify.com/)
10:33:50	5081/5081	---M--	200	added ('OK')	image/jpeg	date:Mon,%2027%20Apr%202020%2022:20:07%20GMT	http://cdn.shopify.com/s/files/1/0245/9520/2108/products/lined_jogging_trousers_2_5f5910fc-5541-479c-98f8-d0aefc6e353e_370x370_crop_top.jpg?v=1558008062	C:/My%20Web%20Sites/kid%20sweet/cdn.shopify.com/s/files/1/0245/9520/2108/products/lined_jogging_trousers_2_5f5910fc-5541-479c-98f8-d0aefc6e353e_370x370_crop_top4077.jpg	(from https://theme685-baby-clothing.myshopify.com/)
10:34:09	243476/243476	---M--	200	added ('OK')	image/png	date:Wed,%2006%20May%202020%2017:33:34%20GMT	http://cdn.shopify.com/s/files/1/0245/9520/2108/files/banner_big_1_570x750_crop_center.png?v=1558087374	C:/My%20Web%20Sites/kid%20sweet/cdn.shopify.com/s/files/1/0245/9520/2108/files/banner_big_1_570x750_crop_center4cf0.png	(from https://theme685-baby-clothing.myshopify.com/)
10:34:12	135027/135027	---M--	200	added ('OK')	image/png	date:Wed,%2006%20May%202020%2017:33:48%20GMT	http://cdn.shopify.com/s/files/1/0245/9520/2108/files/cust_ban_2_640x460_crop_center.png?v=1558087590	C:/My%20Web%20Sites/kid%20sweet/cdn.shopify.com/s/files/1/0245/9520/2108/files/cust_ban_2_640x460_crop_center33a1.png	(from https://theme685-baby-clothing.myshopify.com/)
10:34:25	307223/307223	---M--	200	added ('OK')	image/png	date:Wed,%2006%20May%202020%2017:33:36%20GMT	http://cdn.shopify.com/s/files/1/0245/9520/2108/files/banner_big_2_570x750_crop_center.png?v=1558087376	C:/My%20Web%20Sites/kid%20sweet/cdn.shopify.com/s/files/1/0245/9520/2108/files/banner_big_2_570x750_crop_centerbe0f.png	(from https://theme685-baby-clothing.myshopify.com/)
10:34:25	93614/93614	---M--	200	added ('OK')	image/png	date:Wed,%2006%20May%202020%2017:34:07%20GMT	http://cdn.shopify.com/s/files/1/0245/9520/2108/files/cust_ban_3_570x275_crop_center.png?v=1558087592	C:/My%20Web%20Sites/kid%20sweet/cdn.shopify.com/s/files/1/0245/9520/2108/files/cust_ban_3_570x275_crop_center7702.png	(from https://theme685-baby-clothing.myshopify.com/)
10:34:25	222869/222869	---M--	200	added ('OK')	image/png	date:Wed,%2006%20May%202020%2017:33:47%20GMT	http://cdn.shopify.com/s/files/1/0245/9520/2108/files/cust_ban_1_470x635_crop_center.png?v=1558087588	C:/My%20Web%20Sites/kid%20sweet/cdn.shopify.com/s/files/1/0245/9520/2108/files/cust_ban_1_470x635_crop_center66ac.png	(from https://theme685-baby-clothing.myshopify.com/)
10:34:27	87449/87449	---MCZ	200	added ('OK')	text/html	etag:cacheable:f37b126c4de44446b649fb72bf331de2	https://theme685-baby-clothing.myshopify.com/collections/shoes/products/magical_wand_sweatshirt	C:/My%20Web%20Sites/kid%20sweet/theme685-baby-clothing.myshopify.com/collections/shoes/products/magical_wand_sweatshirt.html	(from https://theme685-baby-clothing.myshopify.com/)
10:34:28	4981/4981	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20May%202020%2017:34:24%20GMT	http://cdn.shopify.com/s/files/1/0245/9520/2108/products/magical_wand_sweatshirt_1_5661eb3c-1898-414d-9367-504404d0b00d_370x370_crop_top.jpg?v=1558441074	C:/My%20Web%20Sites/kid%20sweet/cdn.shopify.com/s/files/1/0245/9520/2108/products/magical_wand_sweatshirt_1_5661eb3c-1898-414d-9367-504404d0b00d_370x370_crop_top38fc.jpg	(from https://theme685-baby-clothing.myshopify.com/)
10:34:28	107984/107984	---M--	200	added ('OK')	image/png	date:Wed,%2006%20May%202020%2017:34:10%20GMT	http://cdn.shopify.com/s/files/1/0245/9520/2108/files/cust_ban_4_470x370_crop_center.png?v=1558087595	C:/My%20Web%20Sites/kid%20sweet/cdn.shopify.com/s/files/1/0245/9520/2108/files/cust_ban_4_470x370_crop_center64c8.png	(from https://theme685-baby-clothing.myshopify.com/)
10:34:28	4002/4002	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20May%202020%2017:34:25%20GMT	http://cdn.shopify.com/s/files/1/0245/9520/2108/products/magical_wand_sweatshirt_5_370x370_crop_top.jpg?v=1558441074	C:/My%20Web%20Sites/kid%20sweet/cdn.shopify.com/s/files/1/0245/9520/2108/products/magical_wand_sweatshirt_5_370x370_crop_top38fc.jpg	(from https://theme685-baby-clothing.myshopify.com/)
10:34:29	77114/77114	---MCZ	200	added ('OK')	text/html	etag:cacheable:1e7101d307a3b1820623966c381972d2	https://theme685-baby-clothing.myshopify.com/products/magical_wand_sweatshirt	C:/My%20Web%20Sites/kid%20sweet/theme685-baby-clothing.myshopify.com/products/magical_wand_sweatshirt.html	(from https://theme685-baby-clothing.myshopify.com/)
10:34:31	84059/84059	---MCZ	200	added ('OK')	text/html	etag:cacheable:05b8d7d9cfcfdf3e0e176f8895c13a19	https://theme685-baby-clothing.myshopify.com/collections/shoes/products/lined_jogging_trousers	C:/My%20Web%20Sites/kid%20sweet/theme685-baby-clothing.myshopify.com/collections/shoes/products/lined_jogging_trousers.html	(from https://theme685-baby-clothing.myshopify.com/)
10:34:32	84823/84823	---MCZ	200	added ('OK')	text/html	etag:cacheable:6e1a21253657e9fdc800c4b26e4879b6	https://theme685-baby-clothing.myshopify.com/collections/shoes/products/knit_cardigan_with_pockets	C:/My%20Web%20Sites/kid%20sweet/theme685-baby-clothing.myshopify.com/collections/shoes/products/knit_cardigan_with_pockets.html	(from https://theme685-baby-clothing.myshopify.com/)
10:34:32	5583/5583	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Apr%202020%2002:28:16%20GMT	http://cdn.shopify.com/s/files/1/0245/9520/2108/products/knit_cardigan_with_pockets_1_4b4794d1-2b66-458e-b3c6-d606d5133edd_370x370_crop_top.jpg?v=1558007588	C:/My%20Web%20Sites/kid%20sweet/cdn.shopify.com/s/files/1/0245/9520/2108/products/knit_cardigan_with_pockets_1_4b4794d1-2b66-458e-b3c6-d606d5133edd_370x370_crop_top5e05.jpg	(from https://theme685-baby-clothing.myshopify.com/)
